 g2025-06-15 11:59:52,067 - root - INFO - Generating embeddings for data/unified_text/ICLR/ICLR_2023.json
2025-06-15 12:01:30,278 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:batchEmbedContents "HTTP/1.1 200 OK"
2025-06-15 12:01:30,280 - src.data_processing.encoder - INFO - embedded chunk 2- (Attempt 1)
2025-06-15 12:01:30,280 - src.data_processing.encoder - INFO - embedding chunk 3- (Attempt 1)
2025-06-15 12:01:30,812 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:batchEmbedContents "HTTP/1.1 200 OK"
2025-06-15 12:01:30,813 - src.data_processing.encoder - INFO - embedded chunk 3- (Attempt 1)
2025-06-15 12:01:30,813 - src.data_processing.encoder - INFO - finished embedding chunks
2025-06-15 12:01:30,813 - src.data_processing.encoder - INFO - reconstructed
2025-06-15 12:01:30,814 - src.data_processing.generate_embeddings - INFO - [OK] 6qeBuZSo7Pr
2025-06-15 12:01:30,814 - src.data_processing.generate_embeddings - INFO - Encoding entry: vhFu1Acb0xb
2025-06-15 12:01:30,814 - src.data_processing.encoder - INFO - chunking
2025-06-15 12:01:30,871 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:30,946 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:31,004 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:31,062 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:31,127 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:31,185 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:31,243 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:31,306 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:31,370 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:31,433 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:31,499 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:31,558 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:31,629 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:31,689 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:31,753 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:31,821 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:31,880 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:31,953 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:32,022 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:32,091 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:32,160 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:32,219 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:32,292 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:32,357 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:32,429 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:32,469 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:32,512 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:32,557 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:32,602 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:32,649 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:32,699 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:32,751 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:32,798 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:32,842 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:32,890 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:32,936 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:32,938 - src.data_processing.encoder - INFO - chunked: 3
2025-06-15 12:01:32,938 - src.data_processing.encoder - INFO - embedding chunk 1- (Attempt 1)
2025-06-15 12:01:33,503 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:batchEmbedContents "HTTP/1.1 200 OK"
2025-06-15 12:01:33,508 - src.data_processing.encoder - INFO - embedded chunk 1- (Attempt 1)
2025-06-15 12:01:33,508 - src.data_processing.encoder - INFO - embedding chunk 2- (Attempt 1)
2025-06-15 12:01:34,059 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:batchEmbedContents "HTTP/1.1 200 OK"
2025-06-15 12:01:34,060 - src.data_processing.encoder - INFO - embedded chunk 2- (Attempt 1)
2025-06-15 12:01:34,060 - src.data_processing.encoder - INFO - embedding chunk 3- (Attempt 1)
2025-06-15 12:01:34,596 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:batchEmbedContents "HTTP/1.1 200 OK"
2025-06-15 12:01:34,599 - src.data_processing.encoder - INFO - embedded chunk 3- (Attempt 1)
2025-06-15 12:01:34,599 - src.data_processing.encoder - INFO - finished embedding chunks
2025-06-15 12:01:34,600 - src.data_processing.encoder - INFO - reconstructed
2025-06-15 12:01:34,600 - src.data_processing.generate_embeddings - INFO - [OK] vhFu1Acb0xb
2025-06-15 12:01:34,601 - src.data_processing.generate_embeddings - INFO - Encoding entry: RgUPdudkWlN
2025-06-15 12:01:34,601 - src.data_processing.encoder - INFO - chunking
2025-06-15 12:01:34,667 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:34,748 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:34,811 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:34,870 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:34,932 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:34,996 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:35,058 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:35,118 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:35,176 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:35,235 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:35,293 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:35,360 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:35,437 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:35,499 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:35,553 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:35,608 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:35,665 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:35,722 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:35,792 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:35,851 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:35,908 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:35,966 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:36,026 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:36,098 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:36,155 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:36,233 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:36,285 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:36,353 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:36,420 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:36,480 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:36,540 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:36,604 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:36,674 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:36,738 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:36,803 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:36,861 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:36,926 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:36,991 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:37,049 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:37,095 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:37,144 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:37,202 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:37,261 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:37,306 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:37,504 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:37,560 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:37,609 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:37,666 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:37,714 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:37,767 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:37,817 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:37,818 - src.data_processing.encoder - INFO - chunked: 4
2025-06-15 12:01:37,818 - src.data_processing.encoder - INFO - embedding chunk 1- (Attempt 1)
2025-06-15 12:01:38,350 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:batchEmbedContents "HTTP/1.1 200 OK"
2025-06-15 12:01:38,351 - src.data_processing.encoder - INFO - embedded chunk 1- (Attempt 1)
2025-06-15 12:01:38,351 - src.data_processing.encoder - INFO - embedding chunk 2- (Attempt 1)
2025-06-15 12:01:38,876 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:batchEmbedContents "HTTP/1.1 200 OK"
2025-06-15 12:01:38,878 - src.data_processing.encoder - INFO - embedded chunk 2- (Attempt 1)
2025-06-15 12:01:38,878 - src.data_processing.encoder - INFO - embedding chunk 3- (Attempt 1)
2025-06-15 12:01:39,410 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:batchEmbedContents "HTTP/1.1 200 OK"
2025-06-15 12:01:39,412 - src.data_processing.encoder - INFO - embedded chunk 3- (Attempt 1)
2025-06-15 12:01:39,412 - src.data_processing.encoder - INFO - embedding chunk 4- (Attempt 1)
2025-06-15 12:01:39,929 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:batchEmbedContents "HTTP/1.1 200 OK"
2025-06-15 12:01:39,933 - src.data_processing.encoder - INFO - embedded chunk 4- (Attempt 1)
2025-06-15 12:01:39,933 - src.data_processing.encoder - INFO - finished embedding chunks
2025-06-15 12:01:39,934 - src.data_processing.encoder - INFO - reconstructed
2025-06-15 12:01:39,934 - src.data_processing.generate_embeddings - INFO - [OK] RgUPdudkWlN
2025-06-15 12:01:39,934 - src.data_processing.generate_embeddings - INFO - Encoding entry: SMa9EAovKMC
2025-06-15 12:01:39,934 - src.data_processing.encoder - INFO - chunking
2025-06-15 12:01:40,007 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:40,082 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:40,144 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:40,206 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:40,279 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:40,342 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:40,414 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:40,493 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:40,555 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:40,621 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:40,692 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:40,769 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:40,836 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:40,893 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:40,956 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:41,023 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:41,082 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:41,139 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:41,198 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:41,259 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:41,320 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:41,384 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:41,445 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:41,513 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:41,579 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:41,642 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:41,683 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:41,726 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:41,767 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:41,811 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:41,858 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:41,910 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:41,967 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:42,015 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:42,064 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:42,111 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:42,161 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:01:42,161 - src.data_processing.encoder - INFO - chunked: 3
2025-06-15 12:01:42,161 - src.data_processing.encoder - INFO - embedding chunk 1- (Attempt 1)
2025-06-15 12:01:42,725 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:batchEmbedContents "HTTP/1.1 200 OK"
2025-06-15 12:01:42,727 - src.data_processing.encoder - INFO - embedded chunk 1- (Attempt 1)
